gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MonthlyCharges,TotalCharges,InternetService,Contract,Churn
Male,-2.722819652805695,Yes,Yes,3.45207884217308,No,-0.2701911847348644,0.8667581898507319,Fiber optic,One year,1
Male,2.4429063771668473,No,No,2.0507965187780046,Yes,7.078058494862717,-0.33829237177370586,DSL,Month-to-month,1
Male,1.6107638820999126,No,Yes,0.819551045057206,Yes,2.5302937929681812,-1.068207560973873,Fiber optic,One year,1
Female,0.25232504212225493,Yes,No,-0.9854462640539753,No,0.41355306913336926,-0.22837088955355334,No,Month-to-month,0
Male,-2.3821989881699714,Yes,Yes,-0.5050076750022554,Yes,-2.694891977076633,3.320762508024055,DSL,Month-to-month,0
Male,1.7612880770439787,Yes,No,2.8312335275743346,No,0.9735236021592908,0.3165065642785938,No,One year,0
Female,-0.7334791322499022,No,Yes,-0.6560067343780606,No,-0.6421731717278154,-3.6820835965977996,DSL,Month-to-month,0
Male,-3.1676996984143555,Yes,No,0.19844238262923564,No,-0.9863458732645729,0.8079934039568583,DSL,Two year,1
Male,-1.2198353736067253,Yes,No,0.6344355914391917,No,-3.428109972430898,-1.3904151222445278,No,Two year,0
Female,-2.3730340690934115,Yes,No,-0.17281736179783147,No,-7.979945927515511,2.3753975089443324,DSL,Month-to-month,0
Male,-0.6968844096064156,Yes,Yes,-0.54605064512115,No,-2.4233765892917436,-1.4905755321600263,Fiber optic,One year,1
Female,-1.3429461923291748,No,Yes,-0.10918122748671633,Yes,-3.3846389765897062,1.5717000865524315,DSL,Two year,0
Female,-4.411767628396971,No,Yes,2.7869153450569333,No,-4.2020941120102675,-4.65057787404726,DSL,Month-to-month,0
Male,-0.8210376230266856,Yes,No,1.199662802699072,Yes,-3.92022591373307,0.4777587538640251,DSL,One year,0
Female,-0.012747423094280452,Yes,Yes,-0.19468848846157916,Yes,-3.1891227398358675,1.2485360285790508,Fiber optic,Month-to-month,0
Male,-2.624900446288936,Yes,Yes,0.9682266877704877,Yes,-2.8584171117618844,-1.2260177667389112,Fiber optic,Month-to-month,0
Female,-2.171230492316967,No,No,0.3477868097950998,Yes,-3.8644757626591355,0.8251326540406214,DSL,Month-to-month,0
Male,-2.7442458652708424,No,No,-1.163934933648013,No,-6.068791874606327,3.328646052426916,Fiber optic,One year,0
Female,-0.3436453976002056,No,No,-0.8073456828643605,Yes,0.43179808197540787,0.9796748279865768,Fiber optic,One year,1
Male,-2.9981840524235635,No,Yes,-0.6369989849947142,No,-6.539311381202165,2.7019946444842047,DSL,One year,0
Male,0.8152873914935137,Yes,No,-0.13419120056477385,No,-3.1987029935353695,-1.0012692307366384,No,Two year,1
Male,-2.145445231527573,No,No,-2.437094584821371,No,-4.178370715471235,-0.8553358269554088,No,Month-to-month,0
Female,-2.6381616784570916,Yes,No,0.4842279582167044,Yes,-1.0260128861805968,-3.7611495367373005,Fiber optic,One year,0
Male,0.17901792290280238,No,No,-2.616444267037007,Yes,-2.711431029890208,0.8936145779137608,Fiber optic,Two year,0
Male,-0.34286124906869775,No,No,3.036625616958707,Yes,2.066614120733724,-0.32906992234209775,DSL,Month-to-month,1
Female,-0.142415327031165,Yes,Yes,0.8923300660791882,Yes,-0.5249267494155471,1.647686709323596,Fiber optic,Two year,0
Male,-0.7091472631727971,Yes,No,-0.6460340767131201,Yes,-2.2702366050790093,-0.6069288759885554,Fiber optic,Month-to-month,0
Female,-1.42073680701808,Yes,Yes,0.24921389154097007,No,-6.261161073812225,-0.9838417834845918,Fiber optic,One year,1
Male,0.5164765358452696,No,Yes,3.9414190420188455,No,1.79311993241119,0.4769880411324001,Fiber optic,One year,0
Male,-3.945021032656363,Yes,No,-1.592229315058384,No,-6.601337686475031,1.4037920212551498,No,Two year,0
Female,1.7258597699684035,No,Yes,2.1096631922730187,No,3.346883693292798,-1.1011171420013124,Fiber optic,One year,1
Female,1.0125260796274338,No,No,-1.7831018462500703,Yes,3.255368324130404,0.590357005568011,Fiber optic,Two year,1
Male,-3.7495547194383354,Yes,Yes,0.4720734099661803,No,-7.259098022634734,-1.7650462272155063,No,Month-to-month,0
Male,-2.5984189441783143,No,Yes,0.7182282130905995,No,-4.8710719572582555,-1.4445452538585706,DSL,One year,0
Female,2.332022682419043,No,No,-0.0696007421271505,Yes,0.7469443652683415,-0.3444039033209598,DSL,Month-to-month,1
Female,-2.1959425088972244,Yes,Yes,0.7870134100766596,Yes,-3.5413579621228863,3.1839399922453073,Fiber optic,Two year,0
Male,-3.9800219404497374,No,No,2.222970334133394,No,-7.512912850221425,-4.931382576020764,DSL,Month-to-month,1
Female,1.8970763843793632,No,Yes,-4.578760101731024,Yes,-1.7367340545887284,1.8914900505086614,No,One year,0
Male,0.4410884843286702,No,Yes,-1.3493358576644043,Yes,-2.0598407403170387,-1.1942263915197213,DSL,Two year,0
Female,-1.7449353474196923,No,No,-1.60407901837662,Yes,-3.5924220214535936,0.5972510088607579,DSL,Two year,1
Female,-4.074269307101669,Yes,No,-0.34585932993376844,No,-8.809815014916156,2.064524682205967,No,Month-to-month,0
Female,0.6739372443909135,Yes,No,0.7356317888887225,No,0.05906154411213812,0.42088382634858945,No,One year,0
Male,0.40376044028403524,Yes,No,2.2970105470600553,No,0.19197384519286684,-1.9526610171593384,DSL,Month-to-month,1
Female,-1.187481656053936,No,Yes,-1.664842293692411,No,-0.9505223220643105,1.0138335485574212,No,One year,0
Male,-2.2797550794767387,Yes,Yes,0.3169130956418398,Yes,-4.676253321429453,-1.721614318696044,No,Month-to-month,0
Male,-2.344906581853458,No,No,-0.2031675110094553,No,-5.76164410988452,-4.3758923943977655,No,Month-to-month,0
Female,-3.0129191201358516,No,Yes,-0.15172281762579143,Yes,-4.241723433553246,-0.790286691977748,Fiber optic,Two year,0
Male,-1.4265499939716872,No,Yes,-0.479450093041071,Yes,-4.64445449002307,-0.14259734894806342,No,Month-to-month,0
Female,-1.2441315038376664,Yes,No,2.1264943659723956,No,-1.7393766570078546,-0.3327401300094195,DSL,One year,0
Female,0.7019579394680779,Yes,Yes,-4.452687419256673,No,-1.6743356230606128,1.9128475357744836,Fiber optic,Month-to-month,0
Female,-0.44717156873199804,Yes,Yes,0.3184154746702459,No,-1.6866129828554444,0.22271239113511088,DSL,One year,0
Female,1.3124587430880545,No,No,-4.535731547533468,No,-3.6116433835293744,2.444729295302277,Fiber optic,Month-to-month,0
Female,-0.515434617505137,Yes,Yes,-0.40150723784339604,No,-2.5739677360304425,0.09636038390104273,No,Two year,0
Male,-0.04628571407071358,Yes,No,-2.2490702642915967,Yes,-3.102737778417251,-0.003356061394673149,DSL,Month-to-month,0
Male,0.26817072357985117,Yes,Yes,3.4759169376759074,Yes,0.9763831907027949,1.3339913417821183,No,One year,0
Male,-0.48586605560474916,No,No,2.070099500518708,Yes,-3.794447524193926,3.316062199364796,Fiber optic,Month-to-month,0
Female,0.2635909262425409,No,Yes,-1.2313739785751983,Yes,-1.5081126871766202,2.3143240623602575,DSL,One year,0
Female,-0.8224129213318239,Yes,No,0.4322293866087743,No,-3.4237652389057103,-0.25857634900191273,No,Two year,0
Male,-3.018530817361769,Yes,Yes,-0.49383800760167607,No,-1.5007661042799405,-3.985226812151689,Fiber optic,Month-to-month,0
Female,0.1941264254056323,No,No,-3.277987434191588,Yes,-4.771840539017176,0.9472627116378989,No,Two year,0
Male,-2.9030317024600945,Yes,Yes,-0.0038361733508835982,No,-4.238670821210372,-1.1709730650772099,DSL,One year,0
Male,0.8847100073965952,No,Yes,0.9873571853190741,Yes,0.238377571523307,0.7069004999162154,No,Month-to-month,1
Male,-0.16883152859303718,Yes,No,0.6174021526688411,No,-2.04785970933726,0.04916297944015657,DSL,Two year,0
Male,-0.6013413631133213,Yes,Yes,1.2346993719301513,Yes,-1.4113814179287218,-1.8398900727450216,Fiber optic,One year,0
Female,3.0962676321326725,No,No,-3.302666338196231,Yes,2.5263221446626023,0.011743094162114054,No,Month-to-month,1
Female,-0.16267287271723463,Yes,Yes,1.1443849974318596,Yes,-2.413023549588423,0.766686649206878,Fiber optic,One year,0
Male,-2.919156286371729,Yes,Yes,0.270358611707608,No,-5.308294936514755,-0.6491864976818165,DSL,Month-to-month,0
Female,-1.800852620275852,Yes,Yes,0.23407929853941745,No,-4.212082909061382,2.5220913188908045,Fiber optic,One year,0
Male,0.6203718355956032,Yes,No,-1.2299830356054262,No,-4.7081874967119175,1.3519842326630815,No,One year,1
Male,-2.5107909076805313,No,Yes,1.2430065049894528,Yes,-2.8618379034062684,-0.3485734109380194,DSL,Month-to-month,1
Female,-0.5861329691842496,Yes,No,1.1198862511220442,No,-0.5313058805256778,-3.7265462530525655,Fiber optic,One year,1
Male,1.297678000576312,No,Yes,1.1030959114846055,No,1.7004815344838329,-1.0065869805460779,No,Two year,1
Male,-2.591275877180112,No,Yes,-0.13349892234103744,Yes,-6.92452305342632,3.965879214362663,DSL,One year,0
Female,-2.7342598052484295,No,Yes,-0.2477664319886198,Yes,-4.197124468974106,-0.9202729340090745,DSL,Month-to-month,0
Female,0.4445630023444713,No,No,-2.9950339272214306,Yes,-2.7660159487221123,-2.0975933711029486,No,Two year,0
Female,5.53545221711347,Yes,Yes,-0.1692114491177532,No,7.066480514353268,1.3515122210501,No,Month-to-month,1
Male,-0.7502445868596394,No,No,0.6198221916038704,No,-0.644911812794105,-0.9860478864026019,No,Two year,1
Male,-4.671624354464171,Yes,Yes,1.5646493937437445,No,-5.259603310272486,-3.786832688281858,DSL,Two year,0
Male,0.08762806630608255,No,Yes,1.5593426774601928,No,2.8361247103206177,-2.0664855020469037,Fiber optic,Month-to-month,1
Male,-0.8098345209605486,Yes,No,-0.26322182790555904,Yes,-0.08553820005337402,-1.8635323535789847,No,Two year,0
Female,0.03815630335557585,No,No,-1.0571701589202742,Yes,-2.1324910910009227,0.6367353346070244,DSL,One year,1
Female,-0.7619036988345221,No,Yes,-3.0129942815480053,Yes,-2.569873255182124,-2.755151459837475,DSL,Month-to-month,0
Female,-1.0670465614582354,No,No,0.4198479578733403,No,-2.655454088117436,-3.4575356747944004,Fiber optic,Two year,0
Female,2.044929426786957,Yes,No,-4.059375939230964,Yes,-3.379207349093513,0.7883013654301478,Fiber optic,Month-to-month,1
Female,-2.645088862469995,Yes,Yes,0.18915042191229037,Yes,-5.2366709490609935,-2.752486818642547,No,Month-to-month,0
Male,-3.4931735032646274,No,No,0.1810890664615583,Yes,-4.204224940441244,0.9699741044678681,No,One year,1
Female,-2.5848199486930703,Yes,Yes,0.32696730555470943,No,-4.595178383771733,0.2672802241293887,DSL,Two year,0
Male,-1.2562167548536158,No,Yes,0.5834224877184144,Yes,-2.8133698929447197,-0.5788257054096346,DSL,One year,0
Female,-0.201457627278663,No,No,-1.8322579847392524,Yes,-1.0585089498758191,-2.65456640752308,DSL,One year,0
Female,-0.3572563982377013,No,Yes,1.937962127482832,No,0.05325672471607312,-2.9112820308353697,No,Month-to-month,0
Female,-0.5669569117501835,Yes,No,-3.199146277102161,No,-1.1821683317256997,3.4172872451089558,Fiber optic,Month-to-month,1
Male,-3.0373059778228395,No,No,-0.662055720882295,No,-2.4709849581415018,2.6685561526989834,No,Two year,0
Female,-2.3961222879094164,Yes,Yes,-1.8174577499046296,Yes,-2.7384336032659014,-0.3420320338670735,No,One year,0
Male,-0.7909851595538229,Yes,No,1.7710886669347157,Yes,-1.294492517573481,1.669232156956805,No,Month-to-month,0
Female,-0.7053085689565547,Yes,Yes,1.9429737522606203,Yes,-2.838062916024177,2.259238869944218,Fiber optic,Month-to-month,0
Male,0.4011079384426067,No,No,1.2859926322165758,No,-2.8972708990361875,-1.025492894796844,Fiber optic,Month-to-month,1
Female,-1.1182083198650454,No,No,0.3826551860030516,Yes,-4.8570304551819214,1.4405003551046422,Fiber optic,Two year,0
Female,-2.882115078978358,Yes,Yes,-1.9307674724545576,Yes,-1.5924991051323176,2.9629656757720007,DSL,One year,1
Male,-0.7545952711755778,Yes,Yes,-2.848694242622456,Yes,-6.269566602524521,-0.0009810734191514348,Fiber optic,Two year,0
Female,-1.052993035164504,No,Yes,2.636478587906712,Yes,0.5144036516575886,-0.061362524937698115,DSL,One year,0
Female,-1.8331163006798459,Yes,Yes,-0.08940518642402662,No,-3.471289400676628,0.6578132619855597,No,Two year,1
Female,-3.0818045436810677,No,Yes,0.1785443368653612,No,-8.069374818800929,3.5899812334959313,No,Two year,0
Female,-3.615781742276435,No,Yes,0.4043617022444579,Yes,-1.6950186940232637,0.8015350656669928,No,One year,1
Female,0.6863331223161575,No,Yes,-2.256838040511369,No,-3.8007503410345946,0.6933690930353253,Fiber optic,Two year,0
Male,-2.441571595595697,No,Yes,-0.5242732047148182,No,-1.145394054062577,-3.9992524412393244,No,Two year,0
Male,-1.500874290919266,Yes,No,-0.3321277080872731,No,-4.379934574244757,0.08120159923323622,Fiber optic,Month-to-month,0
Male,-0.650476023309694,Yes,Yes,-0.12031875643014489,Yes,-1.5268605027830484,0.8686567994144623,DSL,One year,1
Female,-1.372887211028622,No,No,0.7929553126298334,No,-4.050916225544809,2.0264165218985237,DSL,Month-to-month,0
Female,-2.0010030774104317,Yes,No,0.2000170425085006,No,-4.7066213137759805,-0.036540747126134754,Fiber optic,Two year,0
Male,0.9858832920683136,Yes,Yes,-3.805284235154008,No,-3.8512962786275153,3.3450463292962063,Fiber optic,Month-to-month,0
Female,-0.0751961502976688,No,No,-3.02438668912074,Yes,-0.14940082822923273,1.3632672771302212,No,One year,1
Female,-2.112252882903184,No,No,-0.2350329190453323,Yes,-1.1042582818477065,3.3536604811505732,DSL,Month-to-month,1
Male,-2.752198662713522,No,No,0.04853469518529141,Yes,0.485021076201171,1.2926866483441266,No,Month-to-month,1
Male,-1.746918887449116,Yes,No,-0.9966060614212915,No,-4.677631500804354,-1.9064769504850525,No,Two year,0
Female,-0.3526740092722269,Yes,Yes,0.218999633821634,No,-0.14235424727583093,1.413101354066724,Fiber optic,Month-to-month,1
Female,0.9508655861728632,Yes,Yes,3.0006696263706822,Yes,2.216725188438876,1.8868605657421984,DSL,Month-to-month,0
Male,-1.6797167255596626,No,No,-2.024229681252253,Yes,-4.259793605118239,2.8518602326604796,Fiber optic,One year,1
Female,-3.5036392021262315,No,Yes,0.8574165087749168,Yes,-0.6630514491353604,-4.0056904092805565,Fiber optic,One year,0
Female,-1.4818634349546016,No,Yes,-1.9795279691796568,No,-4.481058810311134,-0.14178164287165318,Fiber optic,Two year,0
Male,-1.3899261407827725,No,No,-0.5790820285680749,Yes,-3.1746962331704762,-1.8485986332999969,Fiber optic,One year,0
Male,-3.079813645696249,Yes,No,-0.41249001444625744,No,-1.445429194122104,3.0961851472571675,No,One year,1
Female,-2.1850623857833926,No,Yes,-1.3474802371590897,Yes,-6.050712493863138,-0.6362275200686374,No,Month-to-month,0
Female,0.8089385745265674,Yes,Yes,-1.3775522334593648,No,-1.8870856468029245,0.11444740910304585,Fiber optic,One year,0
Female,-2.1279093431662814,Yes,Yes,-1.03364520203179,Yes,-5.2203178673726915,-0.5099888427843833,No,Two year,0
Female,2.065971014810421,No,No,4.599679481433512,Yes,3.0079245960973258,2.8011748207875353,No,One year,0
Female,0.6583921371302031,No,Yes,0.5744744956867709,No,-0.3987236520597143,-0.6186337334045655,Fiber optic,Two year,1
Female,-2.0999744619791727,Yes,No,-1.810147136253858,Yes,-3.5598460586093017,-3.2690120287948816,No,Two year,0
Female,-2.8297115204076357,Yes,No,-0.497695998330979,No,-5.93236934984158,-0.38905211386323124,No,Month-to-month,0
Female,-2.772429977617329,No,No,-0.5506929183578013,No,-7.765185250047724,3.5387749540180313,Fiber optic,One year,0
Female,-4.377201645713075,No,Yes,-1.7196090639632722,Yes,-3.4742976431266697,5.577311867080978,Fiber optic,Month-to-month,1
Male,0.852505705695201,Yes,No,1.824425672921664,Yes,1.3878715777554087,-1.8753154009019073,Fiber optic,Month-to-month,1
Female,2.5941747806966817,Yes,Yes,2.656991946865113,Yes,5.5369942865388,-0.19830264080176319,No,Two year,1
Female,-3.266290066684679,Yes,No,0.7329348054606917,No,-0.5910271321376915,-1.0516905445290319,DSL,Two year,1
Male,-0.4389741929495331,No,Yes,1.2479728640485437,Yes,0.14167680225889878,0.7410511224941324,Fiber optic,Two year,0
Female,1.0016723114988877,Yes,No,-2.6318473728224365,No,-4.091690245024736,0.7132983127611672,No,Month-to-month,0
Female,0.1591993652471122,Yes,Yes,0.33780273104705505,Yes,-3.273408286328468,-0.9693619522022454,Fiber optic,Two year,0
Female,2.4110052772201565,No,Yes,3.219276783599733,Yes,0.233637573359066,1.7212898816598408,Fiber optic,Month-to-month,0
Female,-2.0261185522913894,Yes,Yes,-1.9525448422398408,No,-1.3714032741977586,0.8172335097354209,DSL,Month-to-month,1
Female,-1.0468132842840845,Yes,No,-2.525013994273138,No,-2.1943091908507193,-1.4539508326043187,DSL,One year,0
Male,2.8583105336809527,Yes,No,1.9037830202241035,No,4.698333061601863,0.3511667127393634,Fiber optic,One year,1
Female,-3.6223977467283714,Yes,No,-1.0573810208870298,Yes,-7.17433452006276,4.700657461887076,No,Two year,0
Male,-1.7095485804199368,Yes,No,0.8141284281047809,Yes,-3.988524862849756,-4.556146873231165,DSL,Two year,0
Female,-2.2504792850107695,No,Yes,-0.5183659988002604,No,-6.333289088552084,-1.8211974016469665,Fiber optic,Month-to-month,0
Male,-1.8283420751220656,No,No,-0.8558390339469983,No,-5.977667244206352,1.1610736308096596,No,Month-to-month,0
Female,-2.0798508432881757,No,Yes,-0.1726307381730674,Yes,-6.322647014253853,0.7691568174417437,No,Month-to-month,0
Female,0.5411518943116314,No,Yes,0.9402371556407314,No,-0.9081919408931417,3.559718495610958,Fiber optic,Two year,0
Male,-1.9336073008622363,Yes,Yes,-1.2650444781247734,Yes,-3.5539708981928957,-1.7921673090917825,DSL,Two year,0
Male,-0.012262862017628717,No,No,-1.2761419813562394,Yes,-4.298451693759342,1.4369870443991464,No,Two year,0
Female,-2.3669066744494724,No,No,-0.9901416160081185,Yes,-4.953801053526591,-0.6018596981754142,No,Month-to-month,0
Male,0.6867107809290933,Yes,Yes,3.9963931641887074,Yes,-1.8378947795365823,1.5993983484093661,No,Two year,0
Female,1.2538627254234016,Yes,No,3.1864975756846685,Yes,3.064497881715308,-0.6881861382016887,No,Two year,0
Female,-4.367849002356129,No,No,2.354454190987404,Yes,-4.40626916572334,-4.591274812670356,DSL,Month-to-month,0
Male,-1.194558451716327,No,Yes,1.5472085568495886,Yes,-2.0662565082151723,0.5365332859942527,DSL,Two year,0
Female,-1.1279846995458243,No,No,1.1247945057770248,No,0.23991564115032085,-1.7405813199093378,DSL,One year,0
Male,-2.7889353092354607,No,No,-0.443145891815502,Yes,-3.305446160919932,-3.3582591853158186,Fiber optic,Two year,0
Male,-3.8581332209465615,No,No,-0.5705806525686523,Yes,-4.853563125082213,-6.073653339267976,No,Month-to-month,0
Female,-1.3075762984771593,No,Yes,0.6804138169546615,Yes,-3.2285728463392265,4.370707889339565,Fiber optic,Month-to-month,0
Male,-2.13973285415227,Yes,Yes,-0.00467563325993503,Yes,-5.630242839275643,-2.251783181305414,Fiber optic,Month-to-month,0
Male,1.115799088875848,Yes,Yes,-2.6624438276813356,Yes,-1.9919165103290197,0.5499266428910607,DSL,One year,0
Male,0.18368983886217816,No,No,0.5605360602393772,Yes,-1.2615407061094086,-0.8916075927237028,DSL,Two year,1
Female,-2.3606650502629467,Yes,No,-1.9970757818342961,No,-6.630783678894908,0.17639706788402554,No,Two year,0
Male,0.9501492906823559,Yes,No,-2.7645003596338604,Yes,-1.669601790256376,0.0746628974288348,Fiber optic,One year,0
Female,0.143332502676506,No,No,-1.4636161324965906,Yes,-1.0972078909315681,-1.9358823962106864,DSL,Two year,0
Female,1.8006629464655601,No,No,-1.3626513704630092,No,-1.0933027611073638,2.1912294972696706,DSL,One year,0
Female,1.241856711648841,No,No,3.3489880340799636,No,0.3764983299276505,0.2105957348529871,DSL,One year,0
